id,predicted_genre
4002,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4003,['Cerpen Kehidupan']
4004,"['Cerpen Anak', 'Cerpen Persahabatan']"
4005,"['Cerpen Keluarga', 'Cerpen Cinta Sedih']"
4006,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4007,[]
4008,['Cerpen Patah Hati']
4009,"['Cerpen Keluarga', 'Cerpen Sedih']"
4010,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
4011,['Cerpen Cinta']
4012,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Keluarga']"
4013,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
4014,[]
4015,['Cerpen Kehidupan']
4016,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4017,[]
4018,"['Cerpen Keluarga', 'Cerpen Sedih']"
4019,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
4020,"['Cerpen Keluarga', 'Cerpen Persahabatan']"
4021,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4022,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
4023,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan', 'Cerpen Cinta', 'Cerpen Sedih']"
4024,"['Cerpen Keluarga', 'Cerpen Sedih']"
4025,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4026,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
4027,['Cerpen Sedih']
4028,"['Cerpen Anak', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
4029,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4030,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4031,['Cerpen Fantasi (Fiksi)']
4032,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
4033,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Cinta Sedih']"
4034,[]
4035,['Cerpen Remaja']
4036,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4037,['Cerpen Cinta Sedih']
4038,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
4039,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4040,['Cerpen Persahabatan']
4041,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Anak']"
4042,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Sedih', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
4043,['Cerpen Cinta']
4044,"['Cerpen Cinta', 'Cerpen Remaja']"
4045,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4046,['Cerpen Kehidupan']
4047,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4048,"['Cerpen Kehidupan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4049,['Cerpen Kehidupan']
4050,[]
4051,"['Cerpen Keluarga', 'Cerpen Sedih']"
4052,"['Cerpen Cinta', 'Cerpen Remaja']"
4053,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
4054,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
4055,"['Cerpen Cinta', 'Cerpen Remaja']"
4056,"['Cerpen Persahabatan', 'Cerpen Anak', 'Cerpen Sedih']"
4057,"['Cerpen Cinta', 'Cerpen Remaja']"
4058,"['Cerpen Patah Hati', 'Cerpen Cinta']"
4059,"['Cerpen Persahabatan', 'Cerpen Sedih', 'Cerpen Anak', 'Cerpen Remaja', 'Cerpen Keluarga']"
4060,[]
4061,['Cerpen Cinta Sedih']
4062,['Cerpen Persahabatan']
4063,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4064,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
4065,['Cerpen Remaja']
4066,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4067,[]
4068,['Cerpen Kehidupan']
4069,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
4070,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Anak', 'Cerpen Persahabatan']"
4071,"['Cerpen Anak', 'Cerpen Sedih', 'Cerpen Persahabatan', 'Cerpen Keluarga']"
4072,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
4073,"['Cerpen Remaja', 'Cerpen Persahabatan']"
4074,"['Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
4075,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
4076,['Cerpen Remaja']
4077,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
4078,['Cerpen Fantasi (Fiksi)']
4079,[]
4080,['Cerpen Cinta Sedih']
4081,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Remaja', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Patah Hati', 'Cerpen Fantasi (Fiksi)']"
4082,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4083,['Cerpen Keluarga']
4084,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4085,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4086,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4087,"['Cerpen Cinta', 'Cerpen Remaja']"
4088,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
4089,['Cerpen Remaja']
4090,['Cerpen Remaja']
4091,[]
4092,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4093,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4094,['Cerpen Remaja']
4095,"['Cerpen Keluarga', 'Cerpen Sedih']"
4096,['Cerpen Keluarga']
4097,[]
4098,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4099,[]
4100,"['Cerpen Patah Hati', 'Cerpen Persahabatan']"
4101,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
4102,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4103,[]
4104,"['Cerpen Persahabatan', 'Cerpen Sedih']"
4105,"['Cerpen Sedih', 'Cerpen Persahabatan']"
4106,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4107,['Cerpen Kehidupan']
4108,"['Cerpen Anak', 'Cerpen Persahabatan']"
4109,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
4110,"['Cerpen Anak', 'Cerpen Keluarga']"
4111,"['Cerpen Keluarga', 'Cerpen Sedih']"
4112,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Cinta Sedih']"
4113,['Cerpen Cinta Sedih']
4114,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
4115,['Cerpen Kehidupan']
4116,"['Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
4117,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4118,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
4119,"['Cerpen Cinta', 'Cerpen Remaja']"
4120,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
4121,"['Cerpen Keluarga', 'Cerpen Sedih']"
4122,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
4123,['Cerpen Remaja']
4124,['Cerpen Cinta Sedih']
4125,['Cerpen Fantasi (Fiksi)']
4126,['Cerpen Kehidupan']
4127,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4128,"['Cerpen Patah Hati', 'Cerpen Cinta Sedih', 'Cerpen Cinta']"
4129,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4130,['Cerpen Cinta Sedih']
4131,"['Cerpen Kehidupan', 'Cerpen Patah Hati', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
4132,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
4133,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta']"
4134,"['Cerpen Keluarga', 'Cerpen Anak', 'Cerpen Sedih']"
4135,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
4136,['Cerpen Cinta Sedih']
4137,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
4138,"['Cerpen Persahabatan', 'Cerpen Anak']"
4139,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Sedih']"
4140,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan']"
4141,"['Cerpen Anak', 'Cerpen Kehidupan']"
4142,"['Cerpen Persahabatan', 'Cerpen Cinta']"
4143,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4144,[]
4145,['Cerpen Remaja']
4146,['Cerpen Patah Hati']
4147,"['Cerpen Keluarga', 'Cerpen Sedih']"
4148,['Cerpen Cinta']
4149,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4150,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
4151,['Cerpen Anak']
4152,"['Cerpen Keluarga', 'Cerpen Sedih']"
4153,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Cinta Sedih']"
4154,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4155,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Patah Hati']"
4156,[]
4157,"['Cerpen Kehidupan', 'Cerpen Remaja']"
4158,"['Cerpen Cinta', 'Cerpen Patah Hati']"
4159,['Cerpen Sedih']
4160,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
4161,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4162,['Cerpen Persahabatan']
4163,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan', 'Cerpen Keluarga']"
4164,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Persahabatan', 'Cerpen Sedih']"
4165,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4166,[]
4167,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
4168,['Cerpen Cinta']
4169,"['Cerpen Anak', 'Cerpen Cinta']"
4170,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4171,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4172,[]
4173,['Cerpen Cinta Sedih']
4174,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4175,"['Cerpen Remaja', 'Cerpen Cinta']"
4176,[]
4177,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4178,['Cerpen Keluarga']
4179,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
4180,"['Cerpen Kehidupan', 'Cerpen Anak']"
4181,"['Cerpen Cinta Sedih', 'Cerpen Remaja']"
4182,[]
4183,"['Cerpen Anak', 'Cerpen Persahabatan']"
4184,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Remaja']"
4185,"['Cerpen Remaja', 'Cerpen Patah Hati']"
4186,[]
4187,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Anak']"
4188,['Cerpen Cinta']
4189,[]
4190,"['Cerpen Persahabatan', 'Cerpen Anak', 'Cerpen Remaja']"
4191,['Cerpen Cinta Sedih']
4192,"['Cerpen Keluarga', 'Cerpen Fantasi (Fiksi)']"
4193,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
4194,"['Cerpen Remaja', 'Cerpen Cinta']"
4195,"['Cerpen Persahabatan', 'Cerpen Anak']"
4196,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Sedih']"
4197,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4198,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4199,"['Cerpen Persahabatan', 'Cerpen Patah Hati']"
4200,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
4201,['Cerpen Persahabatan']
4202,[]
4203,[]
4204,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Keluarga', 'Cerpen Sedih']"
4205,"['Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Sedih', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
4206,"['Cerpen Keluarga', 'Cerpen Sedih']"
4207,['Cerpen Keluarga']
4208,[]
4209,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)']"
4210,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4211,['Cerpen Fantasi (Fiksi)']
4212,[]
4213,['Cerpen Fantasi (Fiksi)']
4214,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
4215,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4216,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4217,[]
4218,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4219,[]
4220,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Sedih']"
4221,"['Cerpen Remaja', 'Cerpen Persahabatan']"
4222,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
4223,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
4224,"['Cerpen Persahabatan', 'Cerpen Cinta Sedih']"
4225,"['Cerpen Remaja', 'Cerpen Cinta']"
4226,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4227,"['Cerpen Anak', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Persahabatan']"
4228,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
4229,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4230,['Cerpen Remaja']
4231,['Cerpen Cinta Sedih']
4232,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4233,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Persahabatan']"
4234,['Cerpen Cinta']
4235,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
4236,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
4237,"['Cerpen Cinta', 'Cerpen Remaja']"
4238,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Kehidupan', 'Cerpen Sedih']"
4239,[]
4240,['Cerpen Persahabatan']
4241,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Sedih']"
4242,[]
4243,['Cerpen Fantasi (Fiksi)']
4244,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
4245,['Cerpen Cinta']
4246,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4247,"['Cerpen Cinta', 'Cerpen Remaja']"
4248,['Cerpen Kehidupan']
4249,"['Cerpen Remaja', 'Cerpen Persahabatan']"
4250,"['Cerpen Anak', 'Cerpen Sedih', 'Cerpen Keluarga']"
4251,['Cerpen Cinta']
4252,['Cerpen Kehidupan']
4253,['Cerpen Cinta']
4254,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4255,"['Cerpen Keluarga', 'Cerpen Sedih']"
4256,"['Cerpen Persahabatan', 'Cerpen Sedih']"
4257,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4258,[]
4259,['Cerpen Persahabatan']
4260,['Cerpen Cinta Sedih']
4261,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih', 'Cerpen Keluarga']"
4262,[]
4263,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
4264,[]
4265,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
4266,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
4267,[]
4268,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4269,['Cerpen Cinta']
4270,"['Cerpen Remaja', 'Cerpen Persahabatan']"
4271,"['Cerpen Persahabatan', 'Cerpen Cinta']"
4272,"['Cerpen Persahabatan', 'Cerpen Sedih']"
4273,"['Cerpen Keluarga', 'Cerpen Sedih']"
4274,"['Cerpen Cinta', 'Cerpen Patah Hati']"
4275,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
4276,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Cinta Sedih']"
4277,"['Cerpen Keluarga', 'Cerpen Sedih']"
4278,['Cerpen Keluarga']
4279,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4280,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
4281,['Cerpen Keluarga']
4282,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
4283,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
4284,"['Cerpen Persahabatan', 'Cerpen Cinta']"
4285,['Cerpen Fantasi (Fiksi)']
4286,['Cerpen Fantasi (Fiksi)']
4287,[]
4288,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4289,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Sedih']"
4290,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Patah Hati', 'Cerpen Keluarga', 'Cerpen Sedih']"
4291,['Cerpen Cinta Sedih']
4292,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
4293,[]
4294,['Cerpen Cinta Sedih']
4295,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
4296,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
4297,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
4298,['Cerpen Remaja']
4299,[]
4300,[]
4301,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4302,"['Cerpen Anak', 'Cerpen Remaja']"
4303,"['Cerpen Patah Hati', 'Cerpen Cinta']"
4304,['Cerpen Cinta Sedih']
4305,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Keluarga']"
4306,"['Cerpen Keluarga', 'Cerpen Sedih']"
4307,['Cerpen Cinta']
4308,['Cerpen Remaja']
4309,"['Cerpen Anak', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
4310,['Cerpen Fantasi (Fiksi)']
4311,"['Cerpen Keluarga', 'Cerpen Sedih']"
4312,['Cerpen Kehidupan']
4313,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
4314,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
4315,"['Cerpen Fantasi (Fiksi)', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Kehidupan']"
4316,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
4317,['Cerpen Cinta']
4318,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
4319,['Cerpen Fantasi (Fiksi)']
4320,['Cerpen Fantasi (Fiksi)']
4321,['Cerpen Remaja']
4322,"['Cerpen Cinta', 'Cerpen Remaja']"
4323,['Cerpen Cinta']
4324,[]
4325,"['Cerpen Keluarga', 'Cerpen Sedih']"
4326,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
4327,['Cerpen Cinta Sedih']
4328,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4329,"['Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan', 'Cerpen Patah Hati', 'Cerpen Anak', 'Cerpen Remaja']"
4330,[]
4331,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4332,"['Cerpen Keluarga', 'Cerpen Sedih']"
4333,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
4334,"['Cerpen Cinta', 'Cerpen Remaja']"
4335,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
4336,"['Cerpen Persahabatan', 'Cerpen Remaja']"
4337,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga']"
4338,['Cerpen Cinta Sedih']
4339,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4340,[]
4341,"['Cerpen Keluarga', 'Cerpen Kehidupan']"
4342,[]
4343,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Fantasi (Fiksi)']"
4344,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
4345,"['Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Cinta']"
4346,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4347,"['Cerpen Keluarga', 'Cerpen Sedih']"
4348,['Cerpen Remaja']
4349,['Cerpen Cinta']
4350,"['Cerpen Cinta', 'Cerpen Remaja']"
4351,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
4352,['Cerpen Cinta']
4353,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
4354,"['Cerpen Cinta Sedih', 'Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Sedih']"
4355,"['Cerpen Remaja', 'Cerpen Persahabatan']"
4356,"['Cerpen Persahabatan', 'Cerpen Remaja']"
4357,[]
4358,[]
4359,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4360,[]
4361,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
4362,[]
4363,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Keluarga', 'Cerpen Remaja']"
4364,['Cerpen Remaja']
4365,"['Cerpen Persahabatan', 'Cerpen Remaja']"
4366,"['Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
4367,[]
4368,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4369,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
4370,['Cerpen Anak']
4371,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
4372,"['Cerpen Anak', 'Cerpen Remaja']"
4373,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Persahabatan']"
4374,"['Cerpen Keluarga', 'Cerpen Sedih']"
4375,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
4376,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan']"
4377,"['Cerpen Keluarga', 'Cerpen Sedih']"
4378,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4379,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4380,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
4381,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih', 'Cerpen Keluarga']"
4382,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta Sedih']"
4383,"['Cerpen Persahabatan', 'Cerpen Remaja']"
4384,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4385,"['Cerpen Persahabatan', 'Cerpen Cinta Sedih']"
4386,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Keluarga', 'Cerpen Sedih']"
4387,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
4388,['Cerpen Remaja']
4389,['Cerpen Cinta Sedih']
4390,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4391,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan', 'Cerpen Anak']"
4392,['Cerpen Remaja']
4393,[]
4394,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
4395,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
4396,['Cerpen Cinta Sedih']
4397,['Cerpen Persahabatan']
4398,['Cerpen Cinta Sedih']
4399,[]
4400,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak', 'Cerpen Kehidupan']"
4401,['Cerpen Cinta Sedih']
4402,['Cerpen Cinta Sedih']
4403,"['Cerpen Keluarga', 'Cerpen Sedih']"
4404,[]
4405,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4406,['Cerpen Fantasi (Fiksi)']
4407,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4408,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Sedih']"
4409,['Cerpen Fantasi (Fiksi)']
4410,"['Cerpen Anak', 'Cerpen Persahabatan']"
4411,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
4412,[]
4413,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
4414,"['Cerpen Patah Hati', 'Cerpen Cinta', 'Cerpen Cinta Sedih']"
4415,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Persahabatan']"
4416,['Cerpen Persahabatan']
4417,"['Cerpen Anak', 'Cerpen Remaja']"
4418,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
4419,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
